0,id,id_old,date,reviewer_id,reviewer_name,text,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,languages_detect
1595,222614,219298786,17-12-2017,37010728,Jan,"Super Gastgeber, alles wie beschrieben.","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,de
1596,222614,228843442,21-01-2018,23363740,Anaïs,Très bon séjour chez Sefan. Stéfan est très réactif et nous a indiqué des endroits très sympa pour se restaurer et visiter.,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,fr
1597,222614,232978377,07-02-2018,21580629,Adel,"Stefan was very responsive to al of our needs, he is a great host! The apartment has a very good location. We enjoyed our stay a lot and would be happy to be back :)","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1598,222614,238886560,27-02-2018,23522909,Aline,"L’appartement est très confortable et propre. Il est remarquablement situé à proximité immédiate  de 5 musées majeurs, du ring et également proche du centre historique. Deux petits centres commerciaux sont proches et si on marche un peu on peut aller faire son marché au naschmarkt. En un mot, c’est idéal pour visiter la ville.","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,fr
1599,222614,244138255,18-03-2018,4773449,Elena,"My stay at Stefan's apartment was impeccable. Stefan provided me with detailed info on transport/surroundings, and getting to the place was very easy. The location itself is very nice - literally few steps away from all key museums, - but was conveniently situated outside the busiest streets, so it was quiet at night. A nice shopping street, grocery stores, and good restaurants are also just few minutes' away. The apartment itself is clean, stylish and has all necessary amenities. I would recommend this flat to anyone who is looking for a great price/quality combo, effortless check-in/check-out and a very local 'feel' to your whole trip. Stefan, many thanks!","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1600,222614,245959590,24-03-2018,112713745,Suzanne,"I’ve been traveling for a month through Europe and have stayed at 6 Airbnbs so far. All were great but when I arrived at Stefan’s? Okay, he brings “Hospitality” to the next level. Everything was perfect and if I could give him more than 5 stars, I would do so. Fabulous location, cool apartment, great communication and very welcoming. You will enjoy your stay!!","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1601,222614,253080775,13-04-2018,43948000,Anna,"The apartment is very well located just near the best museums of Vienna. The metro station is in a few min walk, so you can reach any destination in Vienna. The apartment is clean and comfortable. Stefan is a very nice host taking care for your comfort.","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1602,222614,254791337,18-04-2018,179473416,Ren,"Beautiful flat, great location! Will definitely recommend this place and host!","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1603,222614,257425069,26-04-2018,26327911,Dan,The apartment is exactly as described in the post and the images. Very clean and in walking distance to almost everything. Stefan made the entire experience easy and would highly recommend his services. We had a great time in Vienna nad in no small measure because of the great accommodations.,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1604,222614,259011339,30-04-2018,17857710,Lance,"Great location, lovely apartment , we loved our stay,","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1605,222614,260541718,04-05-2018,52614823,Wendy,"Amazing little apartment, perfect for 1-2 people, very clean and well equipped. Fantastic location, only a few mins away from the metro line and also a shopping strips with shops, cafes, restaurants and museums. Easy to get to other places to visit as well, and a supermarket close by (within 2mins) makes it easy to stock up on amenities and food, drinks if needed. Check-in was easy and flawless, Stephan was always available and answered his emails very quickly. A great place to stay while visiting Vienna. Would highly recommend.","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1606,222614,261344749,06-05-2018,19548201,Alessandro,"La casa è centralissima, posizionata in una zona molto centrale e viva della città, il check in è stato comodissimo e molto facile, la casa ha tutti i comfort , ben arredata e pulita<br/>grazie ancora Stefan!!!","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,it
1607,222614,269467008,27-05-2018,70511809,Tim,"Great central location. Right near the metro, tram and bike sharing stations. Very clean and has all the essentials. Highly recommend!","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1608,222614,272339490,03-06-2018,98349303,Henk-Jan,"Great place, beautiful interior, perfect location. When you walk out the apartment, you're directly in a nice street with shops and restaurants. Museums right around the corner, and U Bahn too. We will definitely return here on a next visit.","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1609,222614,289910770,13-07-2018,22012537,Alexandra,"We absolutely loved our stay at Stefan’s flat in mariahilf! The location was unbeatable for us (right next door to the museum quarter) and we found it walkable to all of the major attractions, historical sites and amenities! There were great restaurant and shops around every corner from us, and the flat itself was clean, well furnished, and very welcoming. Stefan also was kind enough to send us unbeatable suggestions for food, sites and local stores and his tips helped us make the best of our stay. We will be sure to stay with Stefan again if ever in Vienna!","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1610,222614,293038416,19-07-2018,44892034,John Eamonn,Thank you! ,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,so
1611,222614,296630338,26-07-2018,81090776,Ashley,"Stefan’s apartment was perfect for what I needed - clean, easy to check in, comfortable, and in a great location. He generously provided champagne and chocolates, as well as local tips, and very helpful check in instructions. He was very easy to communicate with and quick to respond. Would definitely recommend!","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1612,222614,298437643,29-07-2018,19932485,Peter,Super Lage zum Erkunden der Stadt. Verkehrsanbindung super. Antworten auf Fragen wurden sofort (innerhalb von 5min) beantwortet. <br/>Das Appartemnt ist mit allem ausgestattet was man für ein paar Tage in Wien benötigt. <br/>Beim nächsten mal gerne wieder.  ,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,de
1613,222614,302753590,06-08-2018,129551647,Pascale,Steohan est un hôte super.  Nous avons été accueillis dans son superbe appartement avec des chocolats typiques et une bonne bouteille de Vin. Le logement est idéalement placé pour visiter Vienne.  Il est très bien équipé.  Très propre et climatisé.  Il se trouve dans une très belle rue commerçante à deux pas du muséum quartier et des départs métros! Il y a un parking gardé à côté  pour 14 euros les 24h . Je recommande ce logement pour un petit week end à Vienne.,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,fr
1614,222614,311970380,22-08-2018,195671877,Alexander,Exceptionally good location for the city exploration. Very clean. Would recommend without any reservations. ,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1615,222614,316298331,31-08-2018,177797330,Rong,房间很温馨,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,zh
1616,222614,322849827,14-09-2018,46663629,Cassie,Did not meet Stefan but communication was perfect. Easy check in and great location!,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1617,222614,329987196,30-09-2018,3903437,Tine,Great location - close to sights and shops and cafes. A perfect place to stay.,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1618,222614,337405156,16-10-2018,6509710,William,"If anything beats our first stay at Stefan's flat, it was returning:  knowing everything was in great shape.  Even my laptop instantly recognized his (excellent) wifi.<br/><br/>The location is near perfect.  Steps to Vienna's best shopping street, minutes by foot to its finest museums and other sites.  The flat is attactive, comfortable and well laid out.  Stefan communicates very well, and resonds quickly to email.<br/><br/>Hope stay number 3 isn't far off!","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1619,222614,339095919,21-10-2018,35725644,Cadman,"Great place, located close to several museums. Stefan was an amazing host who thought about everything for a comfortable stay.","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1620,222614,340861756,25-10-2018,206388917,Henrique,Ótimo local. Tudo de acordo com o demonstrado no site. Localização excelente.,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,pt
1621,222614,342677243,29-10-2018,12332159,Bai-Ou,"Stefans’s apartment exceeded expectations. <br/><br/>Stefan was very helpful and quick with all communications. The apartment is situated in a fantastic location, walking distance of the main attractions. It is also in a very quiet area. The apartment was also very clean and had all amenities including Netflix!<br/><br/>I would really recommend this apartment for any trip to Vienna! <br/><br/>Thanks again Stefan!","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1622,222614,344749228,04-11-2018,87390,Jean-Baptiste,Appartement confortable près du centre historique de Vienne. Très bien localisé. Accès facile à toute heure. Nous y avons largement apprécié notre séjour.,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,fr
1623,222614,351299615,22-11-2018,70348712,Stephen,Highly recommend this central flat. Ideal for one or two people. Quiet and very comfortable. Lots of nice touches like welcome drink and chocolates. Felt very much at home there and the instructions were really impressive. No problem at all finding it or getting in.,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1624,222614,352986215,26-11-2018,42868970,Alece,We loved staying at Stefan’s place. Stefan was so quick to get back to us and very helpful. Close to places to eat and major attractions and transportation. Thank you for such a wonderful stay. If we ever come back to Vienna we will be sure to stay again.,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1625,222614,356100435,07-12-2018,64547137,Chris,Perfect location,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1626,222614,407938392,03-02-2019,104605672,Nattimusic,"Stefan is a great host. All the communications before the arrival were detailed and complete (ways to go from/to the airport / apartment). He's really reactive when you contact him and can help you if you have any trouble with the apartment.<br/><br/>The apartment is located in the middle of all the places of interest (museum, shopping, restaurants, nightlife, etc.). Great experience! I definitely recommend this place for a small trip to Vienna.","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1627,222614,411678002,13-02-2019,91433629,Youzhi,"Stefan’s apartment is located in an excellent place. The room is small but it’s has everything we need, very cozy and comfortable, he has some cozy books in the shelf which is also very interesting to read. I have a very pleasant stay. Will definitely come back for our next visit, strongly recommended!","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1628,222614,424681814,17-03-2019,94523263,Tesh,"Stefan’s place is centrally located to the Vienna museums, restaurants and shopping. His place is modern and has everything you need.. I will say to use his place if your coming to Vienna","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1629,222614,432927131,05-04-2019,242942418,Mary,"A great location, perfect in every detail and way. We would definitely recommend it for visiting Vienna, only minutes away from the underground but also easy to get everywhere on foot...","DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1630,222614,434576770,08-04-2019,149093503,Amy,Stefan’s place was great and perfect for our 3 night stay in Vienna! The place is exactly as pictured and Stefan is very thorough in the information he provides to optimize your stay. Great location...we walked everywhere! But also very close to all public transportation options. Highly recommend his studio apartment!,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
1631,222614,436079121,12-04-2019,15231455,Jaime,Very well located apartament. 5/5,"DOWNTOWN CITYAPARTMENT ""4 CITYEXPLORERS""",1156106,Stefan,Mariahilf,48.20016,16.36049,Entire home/apt,64,2,581,18-11-2021,4.69,2,336,22,en
